ID,Translation
194027,কিংবদন্তি শোভাযাত্রা কিংবদন্তী শোভানায় ২৫০ বছর পুরানো শহরে যখন পুরাতন শহর প্রায় ২৫০ বছর পুরানো বয়স
194028,দক্ষিণ কর্ডার বাড়িয়ে যায় এই অর্থনীতির অর্থনীতির অর্থনীতির অর্থনীতির অর্থনৈতিক অর্থনীতির ফলে অনেক সংস্থা এবং প্র
194029,"এই অনুষ্ঠানগুলি বড় সংখ্যক বিশাল সংখ্যক বিশাল সংখ্যক মেশিনুষ, এবং স্থানীয় কৌশল বজায় রাখতে পারেন,স্থানীয় কৌশল এবং প্রযুক্তি"
194030,"কালো এবং সিল্ক প্রজাতির কালো প্রজাতি, উদ্দেশ্য এবং মোট্লিক বৃহত্তম ইউনিট্রফি এবং মোট্লি"
194031,শরীরের মধ্যে সঙ্গীত অন্তর্ভুক্ত করার মধ্যে রয়েছে সঙ্গীত এবং অনাক্রম প্রণালী প্রতিরোধক্ষমতা গড়ে তুলতে থাকে।
194032,কাট্লাম জেলার নিকটতম রেলস্টেশন হল কুম্বালগড় থেকে ৮০০ কিলোমিটার দূরে অবস্থিত এবং এটি হল সুম্বালগড় থেকে স
194033,"কারণ এই ভাবে ক্ষতি করতে পারে , এমন ভাবে ক্ষতি করতে পারে ৷  cocococom    cocom"
194034,এটা খুব গুরুত্বপূর্ণ যে শিশুরা সম্প্রদায়ের বিরুদ্ধে সম্প্রদায়ের বিরুদ্ধে যোগাযোগ করে ।
194035,"দুধবা রাষ্ট্রীয় উদ্যানের ক্ষেত্রে তারা ক্রমবর্ধমান ভূমি আর সংকেত , চিনোর্দার্থ , চিনোর্সারকেন্দ্র"
194036,আমার কি কোনো মেইল আছে  আছে     আছে
194037,"যদি আপনার চোখের নিচে অন্ধকার হয়ে যায় , তাহলে আপনার খাওয়ার ফলে আপনার খাওয়ার ফলে পিতামাক কমে যায় , যা আপনি হজম করতে পারেন বা পান করা হয় ৷"
194038,"যাইহোক, বিপদের ঝুঁকি হল এইচআইভি এইচআইভি এবং স্কেলেসিস্কুডিসেন্টস হঠাৎ করে তার জ"
194039,"কন্নড় ও তামিল ব্যাক্তির কথা বলেন, যিনি তামিল থেকে ৪০০ বছর আগে পর্যন্ত স্থানান্তরিত হন।  থেকে এ"
194040,"ছবিটি ২০১৪ সালে শ্রীনগরের জানুয়ারিতে শ্রীনগরের শ্রীনগরের শ্রীনগরের শ্যুটিং শেষ হয়, যখন ২০১৪ সালে একটি সুরক্ষা"
194041,আমাদের মধ্যে সর্বোচ্চ পর্বত কি   আছে  থেকে মিলিকিমি
194042,আমি কাপুকুলের মতো পাম্প চাই        এবং পরিবেশ কর
194043,"১৭শ শতাব্দীতে দ্বিতীয় শতাব্দীর দ্বিতীয় অর্ধশতাব্দীতে, আরজিল ২০০এর উত্তরপূর্বে আরজিল সুলতানের উত্তরপূর্ব দিকে সাহা"
